URL,Datetime,Tweet Id,Content,Username,findKeywordFlag,findKeyword
https://twitter.com/livemint/status/1601898486504443904,2022-12-11 11:15:35+00:00,1601898486504443904,"The RBI invited expressions of interest (EoI) for engaging consultants for use of advanced analytics, artificial intelligence and machine learning for generating supervisory inputs in September.

https://t.co/p8u2EGH9k9",livemint,True,intel|
https://twitter.com/livemint/status/1600523025694314496,2022-12-07 16:10:00+00:00,1600523025694314496,"In an interview, Shipra Misra talks about the progress the foundation is making with Project SAMEER to control air pollution in Delhi and the use of artificial intelligence (AI) in healthcare, among other things. 

(@ldmonte writes) 

https://t.co/cmXfw4bm2z",livemint,True,intel|
https://twitter.com/livemint/status/1600120372657065984,2022-12-06 13:30:00+00:00,1600120372657065984,"#MintPremium | Home insurance premium rates rose 9.3% from Jan. 1, 2021, through Nov. 25 on average nationwide, according to S&amp;P Global Market Intelligence data.

https://t.co/ZWQZKFAE0J",livemint,True,intel|
https://twitter.com/livemint/status/1599773085711966211,2022-12-05 14:30:00+00:00,1599773085711966211,"#Opinion | As both a buzzword and real-world application, artificial intelligence (AI) has found its permanent place in the public policies of governments around the world.

(@urvashi_aneja writes) 

https://t.co/v31b2PW3PR",livemint,True,intel|
https://twitter.com/livemint/status/1599725269937360896,2022-12-05 11:20:00+00:00,1599725269937360896,"PM Modi affirmed that India is a 'leading voice' for a coordinated international effort in intelligence, investigation, and indictment of fugitive economic offenders and organized crime syndicates. 

https://t.co/bPK0ZWCPfI",livemint,True,intel|
https://twitter.com/livemint/status/1599662354383282176,2022-12-05 07:10:00+00:00,1599662354383282176,"#Opinion | As both a buzzword and real-world application, artificial intelligence (AI) has found its permanent place in the public policies of governments around the world.

(@urvashi_aneja writes) 

https://t.co/v31b2PEsrh",livemint,True,intel|
https://twitter.com/livemint/status/1597107215579885569,2022-11-28 05:56:47+00:00,1597107215579885569,"#MintLongStory | “Competition Commission of India (CCI) thresholds for market shares will be a key determinant of who expands how much in a market,"" says Hetal Gandhi, director–Research, CRISIL Market Intelligence and Analytics.

Read here: https://t.co/KZmIZTteuT https://t.co/6aiE8cuU9o",livemint,True,intel|
https://twitter.com/livemint/status/1595480218931986432,2022-11-23 18:11:41+00:00,1595480218931986432,"The company, which will now be known as foundit, plans to make use of artificial intelligence, data and analytics to offer jobs.

https://t.co/a7MylABBzh",livemint,True,intel|
https://twitter.com/livemint/status/1595092244104478727,2022-11-22 16:30:01+00:00,1595092244104478727,"Rajnath Singh said that there is a need for both the countries to work together for capability building in critical domains such as military aviation, artificial intelligence and cyber technology.

(@_swatiluthra reports) 

https://t.co/vSVWayrZGp",livemint,True,intel|
https://twitter.com/livemint/status/1594281901296001025,2022-11-20 10:50:00+00:00,1594281901296001025,"Global Partnership on Artificial Intelligence meeting will be held on 21 November 2022 in Tokyo for the symbolic takeover from France, which is the outgoing Council Chair.

(@_swatiluthra reports)

https://t.co/Y08vER64Dj",livemint,True,intel|
https://twitter.com/livemint/status/1593302562823733248,2022-11-17 17:58:27+00:00,1593302562823733248,"Controversy ballooned after a leaked draft intellectual property chapter of the FTA was said to include a clause that would allow British pharma companies to 'evergreen' their drug patents.

(@journo_priyanka &amp; @ravidutta_ report)

https://t.co/1fPiV3VOop",livemint,True,intel|
https://twitter.com/livemint/status/1593232060420063239,2022-11-17 13:18:18+00:00,1593232060420063239,"Earlier, US Central Intellegence Agency had cautioned Sergei Naryshkin, head of Russia's SVR foreign intelligence service about the consequences had Russia decided on using nuclear weapons. 

https://t.co/ghNggilMBC",livemint,True,intel|
https://twitter.com/livemint/status/1592593278200795136,2022-11-15 19:00:01+00:00,1592593278200795136,"#G20Indonesia2022 

The two leaders reviewed the state of the India-US Partnership in sectors like critical and emerging technologies and artificial intelligence. 

https://t.co/LHEavYzw2Y",livemint,True,intel|
https://twitter.com/livemint/status/1592487582331506689,2022-11-15 12:00:01+00:00,1592487582331506689,"In an interview with Mint's @undertecher, Vinod Dham, known as the father of the Intel Pentium chip, said he sees great progress on the country’s chip plans and expects some movement to happen within a year.

https://t.co/CR5x74sqDg",livemint,True,intel|
https://twitter.com/livemint/status/1592384398116245504,2022-11-15 05:10:00+00:00,1592384398116245504,"In an interview with Mint's @undertecher, Vinod Dham, known as the father of the Intel Pentium chip, said he sees great progress on the country’s chip plans and expects some movement to happen within a year.

https://t.co/CR5x74sqDg",livemint,True,intel|
https://twitter.com/livemint/status/1592336585973850112,2022-11-15 02:00:00+00:00,1592336585973850112,"#MintPremium | Artificial-intelligence software programs that generate text are becoming sophisticated enough that their output often can’t be distinguished from what people write.

https://t.co/rCafam7DTl",livemint,True,intel|
https://twitter.com/livemint/status/1592113207359180801,2022-11-14 11:12:23+00:00,1592113207359180801,"#MintPremium | Artificial-intelligence software programs that generate text are becoming sophisticated enough that their output often can’t be distinguished from what people write.

https://t.co/rCafampN7t",livemint,True,intel|
https://twitter.com/livemint/status/1591988191409897475,2022-11-14 02:55:37+00:00,1591988191409897475,"Tsai said the ""Intel 16"" chip manufacturing technology that MediaTek has committed to use fits well for producing MediaTek chips for smart TVs and Wi-Fi.

https://t.co/pZHn3bc6cW",livemint,True,intel|
https://twitter.com/livemint/status/1590723219467956224,2022-11-10 15:09:04+00:00,1590723219467956224,"Amagi plans to use the fresh funds to strengthen its support infrastructure for customers and invest in artificial intelligence-driven personalization, advertising and live streaming solutions.

(Shubhobrota Dev Roy reports)

https://t.co/teqWQYw5os",livemint,True,intel|
https://twitter.com/livemint/status/1590306090134429697,2022-11-09 11:31:33+00:00,1590306090134429697,"#Opinion | For four decades after World War II, climate change and job-displacing artificial intelligence (AI) was not on anyone’s mind, and terms like ‘deglobalization’ and ‘trade war’ were on nobody’s lips. 

https://t.co/tQoSp9KgMi",livemint,True,intel|
